Time,Open,High,Low,Close,Volume
2019-09-17 08:59:59.999000,10223.76000000,10232.15000000,10165.00000000,10203.61000000,3230.91115200
2019-09-17 12:59:59.999000,10203.09000000,10206.48000000,10128.01000000,10162.88000000,3705.27959100
2019-09-17 16:59:59.999000,10162.84000000,10245.00000000,10151.80000000,10200.60000000,5136.17890800
2019-09-17 20:59:59.999000,10201.43000000,10265.07000000,10199.03000000,10257.94000000,4441.34758200
2019-09-18 00:59:59.999000,10257.94000000,10275.00000000,10169.00000000,10187.82000000,3962.54750900
2019-09-18 04:59:59.999000,10187.48000000,10258.02000000,10182.28000000,10206.44000000,3584.87190400
2019-09-18 08:59:59.999000,10205.98000000,10229.00000000,10186.86000000,10199.92000000,3089.84443200
2019-09-18 12:59:59.999000,10199.97000000,10200.00000000,10150.00000000,10158.90000000,4852.94930500
2019-09-18 16:59:59.999000,10156.86000000,10215.99000000,10100.00000000,10173.40000000,6444.07012600
2019-09-18 20:59:59.999000,10173.34000000,10210.00000000,10132.01000000,10171.84000000,3477.73609300
2019-09-19 00:59:59.999000,10172.17000000,10210.00000000,10137.77000000,10156.99000000,2800.77744300
2019-09-19 04:59:59.999000,10156.41000000,10185.40000000,9653.00000000,9823.81000000,13650.47049400
2019-09-19 08:59:59.999000,9822.70000000,9919.01000000,9777.00000000,9875.49000000,6144.11324700
2019-09-19 12:59:59.999000,9874.15000000,9898.28000000,9813.73000000,9857.56000000,3853.84677900
2019-09-19 16:59:59.999000,9857.56000000,9896.44000000,9847.74000000,9882.00000000,3021.71910300
2019-09-19 20:59:59.999000,9882.01000000,10100.00000000,9875.00000000,10086.42000000,8579.02680200
2019-09-20 00:59:59.999000,10086.41000000,10325.00000000,10086.41000000,10244.29000000,9577.10615400
2019-09-20 04:59:59.999000,10243.70000000,10281.00000000,10151.00000000,10213.72000000,4630.80170400
2019-09-20 08:59:59.999000,10214.08000000,10223.81000000,10150.00000000,10157.22000000,2988.12780900
2019-09-20 12:59:59.999000,10157.25000000,10189.50000000,10125.00000000,10172.75000000,4015.39880500
2019-09-20 16:59:59.999000,10173.82000000,10231.00000000,10140.00000000,10179.82000000,6359.42030700
2019-09-20 20:59:59.999000,10181.15000000,10189.42000000,10061.39000000,10161.53000000,4637.51193200
2019-09-21 00:59:59.999000,10161.35000000,10187.00000000,10066.66000000,10168.59000000,2457.23051200
2019-09-21 04:59:59.999000,10167.92000000,10176.70000000,10115.54000000,10125.64000000,1855.57009700
2019-09-21 08:59:59.999000,10126.86000000,10127.57000000,9957.00000000,10081.42000000,4847.07922500
2019-09-21 12:59:59.999000,10081.47000000,10082.73000000,9982.01000000,10046.56000000,4751.02878100
2019-09-21 16:59:59.999000,10046.58000000,10072.51000000,9900.00000000,10037.09000000,4496.20776100
2019-09-21 20:59:59.999000,10038.43000000,10058.38000000,9960.00000000,10016.73000000,2198.91323400
2019-09-22 00:59:59.999000,10016.98000000,10026.41000000,9941.80000000,9986.39000000,2395.37609800
2019-09-22 04:59:59.999000,9985.15000000,10004.33000000,9861.55000000,9873.17000000,3997.09059600
2019-09-22 08:59:59.999000,9872.77000000,10053.84000000,9853.97000000,10026.57000000,3478.40742700
2019-09-22 12:59:59.999000,10026.43000000,10089.00000000,9975.35000000,10003.44000000,3532.11080200
2019-09-22 16:59:59.999000,10003.44000000,10058.79000000,9925.50000000,9990.64000000,3560.78328300
2019-09-22 20:59:59.999000,9989.87000000,10029.13000000,9945.61000000,9990.04000000,5122.74608000
2019-09-23 00:59:59.999000,9989.45000000,10075.77000000,9982.32000000,10028.87000000,2358.13706800
2019-09-23 04:59:59.999000,10028.05000000,10049.99000000,9942.55000000,9980.27000000,3426.97114400
2019-09-23 08:59:59.999000,9980.84000000,9990.98000000,9866.00000000,9908.94000000,3782.09600700
2019-09-23 12:59:59.999000,9908.94000000,9971.81000000,9904.01000000,9915.08000000,2822.05631300
2019-09-23 16:59:59.999000,9916.35000000,9955.00000000,9711.00000000,9867.01000000,8400.12512800
2019-09-23 20:59:59.999000,9867.32000000,9884.96000000,9776.00000000,9806.08000000,4216.32678500
2019-09-24 00:59:59.999000,9806.19000000,9840.00000000,9615.77000000,9702.25000000,9289.65697900
2019-09-24 04:59:59.999000,9702.20000000,9794.99000000,9604.00000000,9719.98000000,4614.60987800
2019-09-24 08:59:59.999000,9719.99000000,9792.00000000,9686.83000000,9755.74000000,2980.43242300
2019-09-24 12:59:59.999000,9755.88000000,9771.64000000,9681.00000000,9726.04000000,4092.32625600
2019-09-24 16:59:59.999000,9726.04000000,9730.42000000,9410.00000000,9527.31000000,14694.77843200
2019-09-24 20:59:59.999000,9529.38000000,9603.08000000,7800.00000000,8367.78000000,40545.00409800
2019-09-25 00:59:59.999000,8362.08000000,8765.00000000,8128.00000000,8493.14000000,27080.19411600
2019-09-25 04:59:59.999000,8497.55000000,8730.00000000,8490.47000000,8565.61000000,9135.85861200
2019-09-25 08:59:59.999000,8565.61000000,8590.00000000,8310.00000000,8328.16000000,11001.20226700
2019-09-25 12:59:59.999000,8328.16000000,8460.00000000,8215.64000000,8326.64000000,12150.83142300
2019-09-25 16:59:59.999000,8324.15000000,8455.00000000,8240.70000000,8299.95000000,10258.58658700
2019-09-25 20:59:59.999000,8299.94000000,8412.00000000,8230.00000000,8348.64000000,8202.05393100
2019-09-26 00:59:59.999000,8349.89000000,8629.96000000,8328.00000000,8430.05000000,10035.35943800
2019-09-26 04:59:59.999000,8430.05000000,8444.30000000,8317.47000000,8361.42000000,4183.36276500
2019-09-26 08:59:59.999000,8362.32000000,8432.21000000,8335.00000000,8378.98000000,3924.31458500
2019-09-26 12:59:59.999000,8379.62000000,8465.99000000,8365.81000000,8386.35000000,5661.10512700
2019-09-26 16:59:59.999000,8386.39000000,8439.99000000,7849.99000000,7920.00000000,24454.59032400
2019-09-26 20:59:59.999000,7920.08000000,8165.53000000,7750.00000000,8131.00000000,23523.70047200
2019-09-27 00:59:59.999000,8131.99000000,8159.00000000,8003.64000000,8063.73000000,6183.78047600
2019-09-27 04:59:59.999000,8063.49000000,8096.07000000,7912.95000000,8022.87000000,5497.58831800
2019-09-27 08:59:59.999000,8022.47000000,8087.06000000,7953.08000000,8057.51000000,5567.16517200
2019-09-27 12:59:59.999000,8057.51000000,8130.00000000,7947.00000000,7987.65000000,7057.80265700
2019-09-27 16:59:59.999000,7988.18000000,8100.00000000,7852.15000000,7981.71000000,10097.51601200
2019-09-27 20:59:59.999000,7978.53000000,8063.75000000,7932.18000000,7991.24000000,6428.07841300
2019-09-28 00:59:59.999000,7991.65000000,8265.00000000,7977.00000000,8177.91000000,9234.77405300
2019-09-28 04:59:59.999000,8177.47000000,8211.79000000,8120.02000000,8163.49000000,3777.48219100
2019-09-28 08:59:59.999000,8166.62000000,8237.41000000,8140.05000000,8213.24000000,3752.17232700
2019-09-28 12:59:59.999000,8215.44000000,8249.00000000,8121.00000000,8134.89000000,5512.55954300
2019-09-28 16:59:59.999000,8134.89000000,8138.39000000,8001.09000000,8069.47000000,8892.08373700
2019-09-28 20:59:59.999000,8067.54000000,8183.90000000,8040.00000000,8146.83000000,4709.19600100
2019-09-29 00:59:59.999000,8146.83000000,8315.00000000,8060.02000000,8198.81000000,7830.11136600
2019-09-29 04:59:59.999000,8199.38000000,8229.13000000,8120.31000000,8132.03000000,3231.79168300
2019-09-29 08:59:59.999000,8130.04000000,8143.43000000,8040.00000000,8086.51000000,4088.94042700
2019-09-29 12:59:59.999000,8086.59000000,8116.00000000,8031.25000000,8074.16000000,4063.49346200
2019-09-29 16:59:59.999000,8073.86000000,8078.00000000,7890.00000000,7965.57000000,9026.33048900
2019-09-29 20:59:59.999000,7965.56000000,8035.00000000,7917.84000000,7950.69000000,5451.17599500
2019-09-30 00:59:59.999000,7953.09000000,8131.03000000,7918.98000000,8043.82000000,5682.47933200
2019-09-30 04:59:59.999000,8043.04000000,8056.55000000,7955.00000000,7972.13000000,4288.23437400
2019-09-30 08:59:59.999000,7972.11000000,7975.00000000,7710.00000000,7794.42000000,13875.23061500
2019-09-30 12:59:59.999000,7794.74000000,8099.00000000,7775.02000000,8031.30000000,11610.30583100
2019-09-30 16:59:59.999000,8033.33000000,8300.00000000,7982.56000000,8283.85000000,14239.03181600
2019-09-30 20:59:59.999000,8284.01000000,8337.26000000,8188.00000000,8269.53000000,6885.22879300
2019-10-01 00:59:59.999000,8269.34000000,8295.00000000,8163.36000000,8289.34000000,4967.45583100
2019-10-01 04:59:59.999000,8289.97000000,8500.00000000,8173.05000000,8396.93000000,10502.36160400
2019-10-01 08:59:59.999000,8397.21000000,8470.50000000,8340.74000000,8407.12000000,5466.48537100
2019-10-01 12:59:59.999000,8405.87000000,8412.72000000,8282.06000000,8353.42000000,5818.75668500
2019-10-01 16:59:59.999000,8353.35000000,8428.02000000,8270.22000000,8365.50000000,7302.72888500
2019-10-01 20:59:59.999000,8365.87000000,8497.00000000,8225.38000000,8302.60000000,10394.20859000
2019-10-02 00:59:59.999000,8302.60000000,8399.00000000,8265.08000000,8292.44000000,3987.87695600
2019-10-02 04:59:59.999000,8292.67000000,8330.00000000,8205.00000000,8244.94000000,3513.17026900
2019-10-02 08:59:59.999000,8244.48000000,8258.90000000,8151.22000000,8204.36000000,5431.11461800
2019-10-02 12:59:59.999000,8204.36000000,8289.00000000,8202.00000000,8269.04000000,3589.98198900
2019-10-02 16:59:59.999000,8268.67000000,8300.00000000,8187.29000000,8239.98000000,5103.22089400
2019-10-02 20:59:59.999000,8239.98000000,8271.00000000,8182.15000000,8257.26000000,4191.11819500
2019-10-03 00:59:59.999000,8257.05000000,8373.91000000,8213.08000000,8359.94000000,4414.78067900
2019-10-03 04:59:59.999000,8360.00000000,8393.00000000,8307.77000000,8327.52000000,3420.08206100
2019-10-03 08:59:59.999000,8327.65000000,8367.57000000,8241.00000000,8261.43000000,3962.98125000
2019-10-03 12:59:59.999000,8261.43000000,8299.24000000,8185.38000000,8217.02000000,4983.18503900
2019-10-03 16:59:59.999000,8218.66000000,8247.40000000,8060.00000000,8108.14000000,8189.80399000
2019-10-03 20:59:59.999000,8108.98000000,8210.00000000,8088.00000000,8146.04000000,5580.49732700
2019-10-04 00:59:59.999000,8145.01000000,8280.00000000,8115.00000000,8223.96000000,4351.73439100
2019-10-04 04:59:59.999000,8224.43000000,8232.41000000,8050.00000000,8104.53000000,6016.26544800
2019-10-04 08:59:59.999000,8104.81000000,8148.00000000,8005.00000000,8138.69000000,5040.55289000
2019-10-04 12:59:59.999000,8136.98000000,8178.96000000,8084.18000000,8151.40000000,4391.47311600
2019-10-04 16:59:59.999000,8150.59000000,8186.36000000,8122.00000000,8148.00000000,3895.22298300
2019-10-04 20:59:59.999000,8147.13000000,8207.77000000,8125.00000000,8183.50000000,4368.21289000
2019-10-05 00:59:59.999000,8183.90000000,8217.47000000,8130.02000000,8137.13000000,2764.60307700
2019-10-05 04:59:59.999000,8137.09000000,8149.99000000,8093.99000000,8137.83000000,3153.24720400
2019-10-05 08:59:59.999000,8137.81000000,8145.00000000,8091.72000000,8108.00000000,2213.32923300
2019-10-05 12:59:59.999000,8108.69000000,8112.48000000,8070.00000000,8081.75000000,3282.84800600
2019-10-05 16:59:59.999000,8081.20000000,8091.47000000,8012.98000000,8082.93000000,6066.96880900
2019-10-05 20:59:59.999000,8079.05000000,8100.00000000,8031.00000000,8066.36000000,2944.77379800
2019-10-06 00:59:59.999000,8066.07000000,8183.41000000,8058.33000000,8126.19000000,4246.44851400
2019-10-06 04:59:59.999000,8127.55000000,8153.87000000,8011.68000000,8042.99000000,3808.08568000
2019-10-06 08:59:59.999000,8042.97000000,8077.60000000,7910.00000000,7963.17000000,5638.95180900
2019-10-06 12:59:59.999000,7963.11000000,7965.00000000,7860.00000000,7941.91000000,5807.16535000
2019-10-06 16:59:59.999000,7942.72000000,8050.00000000,7861.01000000,8009.85000000,7112.03599400
2019-10-06 20:59:59.999000,8008.52000000,8026.77000000,7785.00000000,7892.11000000,8061.90373900
2019-10-07 00:59:59.999000,7889.06000000,7925.00000000,7800.52000000,7854.25000000,4247.96147700
2019-10-07 04:59:59.999000,7855.30000000,7907.86000000,7762.00000000,7864.91000000,6515.95108600
2019-10-07 08:59:59.999000,7864.96000000,7888.09000000,7801.41000000,7866.88000000,3975.97488100
2019-10-07 12:59:59.999000,7867.20000000,8060.00000000,7866.52000000,7984.80000000,11364.57897400
2019-10-07 16:59:59.999000,7984.78000000,8224.44000000,7983.59000000,8176.93000000,14898.33994300
2019-10-07 20:59:59.999000,8177.23000000,8299.92000000,8133.51000000,8211.00000000,10475.80292800
2019-10-08 00:59:59.999000,8211.00000000,8255.44000000,8175.37000000,8190.09000000,4971.42448500
2019-10-08 04:59:59.999000,8190.82000000,8325.00000000,8186.45000000,8258.79000000,6246.83231100
2019-10-08 08:59:59.999000,8258.75000000,8290.18000000,8194.00000000,8202.82000000,5410.03554400
2019-10-08 12:59:59.999000,8202.38000000,8219.98000000,8126.81000000,8179.00000000,7759.33314400
2019-10-08 16:59:59.999000,8179.01000000,8246.00000000,8130.00000000,8185.81000000,6361.30654200
2019-10-08 20:59:59.999000,8185.37000000,8210.00000000,8157.07000000,8163.38000000,4896.93719900
2019-10-09 00:59:59.999000,8166.59000000,8210.00000000,8088.75000000,8168.39000000,4778.21268300
2019-10-09 04:59:59.999000,8170.79000000,8203.70000000,8116.82000000,8119.76000000,3806.36422100
2019-10-09 08:59:59.999000,8119.70000000,8195.98000000,8115.00000000,8179.60000000,4043.40747000
2019-10-09 12:59:59.999000,8178.66000000,8239.00000000,8156.95000000,8185.90000000,6637.89700100
2019-10-09 16:59:59.999000,8185.88000000,8663.92000000,8160.00000000,8550.00000000,22235.71012900
2019-10-09 20:59:59.999000,8552.46000000,8670.00000000,8483.42000000,8581.98000000,13075.48451400
2019-10-10 00:59:59.999000,8579.75000000,8618.19000000,8524.00000000,8560.74000000,5239.84104300
2019-10-10 04:59:59.999000,8562.15000000,8592.00000000,8484.30000000,8543.51000000,6332.48729600
2019-10-10 08:59:59.999000,8544.42000000,8644.00000000,8531.00000000,8613.73000000,6084.46752200
2019-10-10 12:59:59.999000,8614.73000000,8622.63000000,8462.00000000,8524.30000000,9236.16898000
2019-10-10 16:59:59.999000,8526.02000000,8555.40000000,8414.52000000,8540.69000000,8501.87869200
2019-10-10 20:59:59.999000,8540.73000000,8573.93000000,8482.20000000,8554.13000000,4585.89858600
2019-10-11 00:59:59.999000,8554.96000000,8589.81000000,8520.00000000,8558.03000000,4397.04509100
2019-10-11 04:59:59.999000,8557.82000000,8572.91000000,8475.00000000,8553.35000000,4760.44649100
2019-10-11 08:59:59.999000,8552.47000000,8779.51000000,8359.00000000,8387.69000000,20175.19621600
2019-10-11 12:59:59.999000,8387.69000000,8389.37000000,8261.54000000,8297.50000000,9339.15887300
2019-10-11 16:59:59.999000,8299.43000000,8360.00000000,8270.16000000,8343.47000000,6605.38790100
2019-10-11 20:59:59.999000,8343.00000000,8374.00000000,8277.77000000,8344.01000000,5117.82351800
2019-10-12 00:59:59.999000,8342.96000000,8357.79000000,8212.38000000,8258.50000000,4407.27141900
2019-10-12 04:59:59.999000,8257.95000000,8331.26000000,8250.00000000,8308.30000000,4055.67816900
2019-10-12 08:59:59.999000,8308.32000000,8358.99000000,8305.07000000,8338.62000000,3288.47024400
2019-10-12 12:59:59.999000,8338.66000000,8369.98000000,8291.00000000,8321.41000000,4247.66297900
2019-10-12 16:59:59.999000,8321.06000000,8400.00000000,8305.39000000,8372.42000000,4109.40434800
2019-10-12 20:59:59.999000,8372.44000000,8398.22000000,8285.00000000,8309.86000000,3837.11429700
2019-10-13 00:59:59.999000,8311.65000000,8345.34000000,8292.70000000,8300.09000000,1801.00406100
2019-10-13 04:59:59.999000,8301.98000000,8366.00000000,8276.33000000,8340.07000000,3067.39868200
2019-10-13 08:59:59.999000,8341.26000000,8356.72000000,8306.46000000,8321.08000000,2114.83392800
2019-10-13 12:59:59.999000,8319.70000000,8383.00000000,8316.15000000,8347.32000000,3676.95806600
2019-10-13 16:59:59.999000,8348.31000000,8439.32000000,8344.39000000,8403.80000000,6224.03775400
2019-10-13 20:59:59.999000,8401.88000000,8451.37000000,8401.67000000,8434.02000000,3863.78095000
2019-10-14 00:59:59.999000,8434.02000000,8436.19000000,8160.00000000,8275.01000000,8893.73057300
2019-10-14 04:59:59.999000,8275.24000000,8309.00000000,8241.90000000,8289.03000000,2951.76890500
2019-10-14 08:59:59.999000,8289.01000000,8333.42000000,8271.00000000,8305.76000000,4986.10525400
2019-10-14 12:59:59.999000,8305.76000000,8325.62000000,8277.00000000,8280.32000000,4696.04910300
2019-10-14 16:59:59.999000,8280.08000000,8291.47000000,8242.22000000,8251.94000000,4569.28936300
2019-10-14 20:59:59.999000,8254.05000000,8388.85000000,8203.00000000,8327.96000000,8155.19228600
2019-10-15 00:59:59.999000,8327.96000000,8350.00000000,8251.89000000,8348.20000000,4452.25834200
2019-10-15 04:59:59.999000,8346.86000000,8403.00000000,8311.11000000,8315.19000000,5356.74128700
2019-10-15 08:59:59.999000,8316.26000000,8340.84000000,8266.61000000,8281.04000000,4523.90750000
2019-10-15 12:59:59.999000,8280.72000000,8321.64000000,8258.40000000,8295.85000000,4655.68703700
2019-10-15 16:59:59.999000,8295.87000000,8360.00000000,8235.21000000,8316.94000000,6102.79465500
2019-10-15 20:59:59.999000,8318.32000000,8323.80000000,8090.00000000,8177.59000000,9005.81952800
2019-10-16 00:59:59.999000,8177.10000000,8182.77000000,8124.87000000,8159.29000000,3128.11246900
2019-10-16 04:59:59.999000,8159.30000000,8181.16000000,8144.35000000,8167.51000000,3728.29370400
2019-10-16 08:59:59.999000,8166.57000000,8177.27000000,8120.00000000,8134.93000000,3852.17751800
2019-10-16 12:59:59.999000,8134.89000000,8162.00000000,8010.00000000,8056.00000000,7846.19651700
2019-10-16 16:59:59.999000,8055.66000000,8056.00000000,7923.50000000,7953.15000000,10278.48968100
2019-10-16 20:59:59.999000,7953.06000000,8023.00000000,7917.00000000,7957.69000000,6001.72541900
2019-10-17 00:59:59.999000,7958.16000000,8023.00000000,7957.55000000,7991.74000000,3026.71112700
2019-10-17 04:59:59.999000,7995.02000000,7997.40000000,7952.63000000,7968.88000000,2982.93345500
2019-10-17 08:59:59.999000,7968.71000000,7990.00000000,7929.03000000,7975.28000000,4596.66687200
2019-10-17 12:59:59.999000,7974.42000000,8118.86000000,7971.80000000,8067.20000000,8572.91772300
2019-10-17 16:59:59.999000,8066.66000000,8091.60000000,8016.01000000,8069.39000000,6208.23460000
2019-10-17 20:59:59.999000,8069.69000000,8124.92000000,8042.03000000,8059.92000000,4686.73616700
2019-10-18 00:59:59.999000,8059.32000000,8076.73000000,8032.54000000,8070.58000000,2609.46034100
2019-10-18 04:59:59.999000,8070.71000000,8115.00000000,8050.00000000,8064.81000000,3151.28315700
2019-10-18 08:59:59.999000,8065.65000000,8072.54000000,7856.89000000,7911.60000000,9242.33445200
2019-10-18 12:59:59.999000,7911.59000000,7942.00000000,7816.01000000,7920.42000000,6981.83651100
2019-10-18 16:59:59.999000,7920.60000000,7975.00000000,7884.01000000,7920.01000000,5099.90826000
2019-10-18 20:59:59.999000,7920.00000000,7983.32000000,7905.00000000,7941.55000000,3892.20057000
2019-10-19 00:59:59.999000,7941.55000000,7978.00000000,7915.02000000,7947.01000000,2985.61846600
2019-10-19 04:59:59.999000,7946.89000000,7957.99000000,7892.00000000,7938.23000000,3828.41709200
2019-10-19 08:59:59.999000,7939.56000000,7957.73000000,7913.16000000,7928.70000000,2820.99077400
2019-10-19 12:59:59.999000,7929.81000000,7998.90000000,7920.00000000,7943.34000000,4436.65565000
2019-10-19 16:59:59.999000,7943.34000000,8098.10000000,7866.92000000,7990.92000000,8399.38449000
2019-10-19 20:59:59.999000,7993.26000000,7999.38000000,7937.69000000,7971.81000000,3607.50266700
2019-10-20 00:59:59.999000,7972.19000000,7978.52000000,7891.76000000,7948.01000000,3534.93871500
2019-10-20 04:59:59.999000,7949.87000000,7953.21000000,7870.00000000,7901.68000000,4665.05588300
2019-10-20 08:59:59.999000,7902.09000000,7940.47000000,7899.14000000,7905.17000000,2407.96717900
2019-10-20 12:59:59.999000,7907.14000000,7985.00000000,7883.00000000,7942.99000000,4298.31597100
2019-10-20 16:59:59.999000,7942.99000000,8043.44000000,7936.32000000,8026.46000000,6472.97444000
2019-10-20 20:59:59.999000,8026.47000000,8239.00000000,8006.45000000,8235.00000000,10268.61846400
2019-10-21 00:59:59.999000,8235.00000000,8297.00000000,8165.36000000,8223.35000000,6173.52071700
2019-10-21 04:59:59.999000,8223.35000000,8251.41000000,8183.00000000,8219.65000000,4285.91716700
2019-10-21 08:59:59.999000,8220.57000000,8249.18000000,8201.63000000,8223.80000000,3574.71674100
2019-10-21 12:59:59.999000,8223.11000000,8286.28000000,8189.89000000,8235.00000000,6528.13221000
2019-10-21 16:59:59.999000,8234.89000000,8333.00000000,8145.00000000,8191.25000000,8164.74344800
2019-10-21 20:59:59.999000,8191.24000000,8199.32000000,8142.03000000,8183.16000000,4467.41686200
2019-10-22 00:59:59.999000,8183.56000000,8229.88000000,8176.95000000,8197.27000000,3427.75311100
2019-10-22 04:59:59.999000,8197.28000000,8208.45000000,8159.96000000,8201.54000000,4259.49645200
2019-10-22 08:59:59.999000,8202.09000000,8226.57000000,8187.49000000,8208.60000000,3674.89892900
2019-10-22 12:59:59.999000,8208.60000000,8278.97000000,8208.51000000,8276.16000000,8117.33338400
2019-10-22 16:59:59.999000,8276.17000000,8297.99000000,8165.00000000,8210.31000000,6546.80822500
2019-10-22 20:59:59.999000,8210.76000000,8223.24000000,8156.00000000,8167.91000000,3587.85509100
2019-10-23 00:59:59.999000,8167.91000000,8168.72000000,8000.00000000,8020.00000000,8465.43658200
2019-10-23 04:59:59.999000,8020.06000000,8047.59000000,7930.00000000,7954.34000000,5513.12911600
2019-10-23 08:59:59.999000,7953.58000000,7984.20000000,7920.00000000,7957.19000000,5863.10599700
2019-10-23 12:59:59.999000,7957.34000000,8011.96000000,7945.31000000,7963.57000000,5174.68810700
2019-10-23 16:59:59.999000,7962.23000000,7963.98000000,7400.00000000,7425.95000000,30344.64739700
2019-10-23 20:59:59.999000,7425.96000000,7535.55000000,7300.00000000,7482.90000000,11161.06134600
2019-10-24 00:59:59.999000,7482.90000000,7498.99000000,7386.37000000,7466.62000000,5840.82513500
2019-10-24 04:59:59.999000,7468.47000000,7497.96000000,7400.00000000,7410.88000000,5448.25729500
2019-10-24 08:59:59.999000,7410.94000000,7441.67000000,7337.99000000,7420.89000000,6275.95909900
2019-10-24 12:59:59.999000,7420.36000000,7478.00000000,7389.20000000,7421.83000000,6195.91767000
2019-10-24 16:59:59.999000,7421.09000000,7503.68000000,7413.43000000,7436.82000000,7240.61711100
2019-10-24 20:59:59.999000,7436.82000000,7479.00000000,7421.07000000,7471.30000000,4459.16211600
2019-10-25 00:59:59.999000,7471.30000000,7471.96000000,7403.76000000,7412.41000000,3094.46997400
2019-10-25 04:59:59.999000,7412.41000000,7459.29000000,7411.94000000,7440.00000000,4639.75510100
2019-10-25 08:59:59.999000,7440.02000000,7469.00000000,7361.00000000,7462.79000000,5669.00208800
2019-10-25 12:59:59.999000,7461.72000000,7642.58000000,7439.00000000,7581.10000000,12288.34795300
2019-10-25 16:59:59.999000,7578.00000000,8403.95000000,7578.00000000,8263.16000000,20521.64554100
2019-10-25 20:59:59.999000,8262.95000000,8799.00000000,8247.30000000,8634.87000000,36455.02928200
2019-10-26 00:59:59.999000,8634.87000000,8706.07000000,8535.00000000,8655.02000000,11174.43820900
2019-10-26 04:59:59.999000,8655.88000000,10370.00000000,8470.38000000,9554.05000000,63695.78226700
2019-10-26 08:59:59.999000,9554.05000000,9777.00000000,9301.01000000,9481.47000000,20027.66962600
2019-10-26 12:59:59.999000,9481.47000000,9486.58000000,8970.00000000,9224.22000000,28178.90042300
2019-10-26 16:59:59.999000,9224.13000000,9444.44000000,9051.00000000,9196.53000000,22544.29424800
2019-10-26 20:59:59.999000,9194.94000000,9247.94000000,8855.50000000,8996.16000000,18414.71327700
2019-10-27 00:59:59.999000,8998.79000000,9289.70000000,8994.79000000,9230.00000000,9727.22557200
2019-10-27 03:59:59.999000,9230.00000000,9369.80000000,9096.00000000,9131.61000000,8393.57199800
2019-10-27 07:59:59.999000,9130.26000000,9206.13000000,9074.34000000,9149.08000000,5475.76213700
2019-10-27 11:59:59.999000,9148.84000000,9642.99000000,9147.29000000,9275.83000000,23305.72560000
2019-10-27 15:59:59.999000,9275.71000000,9610.00000000,9211.19000000,9526.44000000,21633.39887500
2019-10-27 19:59:59.999000,9523.98000000,9794.98000000,9376.00000000,9712.73000000,19848.68034300
2019-10-27 23:59:59.999000,9712.00000000,9749.00000000,9420.00000000,9529.93000000,15176.40265100
2019-10-28 03:59:59.999000,9528.23000000,9902.10000000,9527.17000000,9615.45000000,18941.53115400
2019-10-28 07:59:59.999000,9615.73000000,9679.26000000,9322.52000000,9426.11000000,15639.56473500
2019-10-28 11:59:59.999000,9426.18000000,9468.75000000,9265.00000000,9407.91000000,10570.79786600
2019-10-28 15:59:59.999000,9407.91000000,9415.00000000,9254.00000000,9376.21000000,12107.65388900
2019-10-28 19:59:59.999000,9376.22000000,9478.93000000,9320.23000000,9397.73000000,11150.16643000
2019-10-28 23:59:59.999000,9397.73000000,9483.49000000,9160.00000000,9205.14000000,11764.50324900
2019-10-29 03:59:59.999000,9204.45000000,9306.43000000,9188.80000000,9285.00000000,7384.65240800
2019-10-29 07:59:59.999000,9285.78000000,9550.00000000,9283.93000000,9441.68000000,13257.37322000
2019-10-29 11:59:59.999000,9441.56000000,9490.10000000,9351.00000000,9432.27000000,8690.56721800
2019-10-29 15:59:59.999000,9434.93000000,9469.27000000,9265.83000000,9340.06000000,11239.96773500
2019-10-29 19:59:59.999000,9341.66000000,9397.00000000,9072.00000000,9225.09000000,12901.50908900
2019-10-29 23:59:59.999000,9227.76000000,9482.00000000,9214.47000000,9407.62000000,10684.39277600
2019-10-30 03:59:59.999000,9407.62000000,9409.84000000,9245.01000000,9276.93000000,8705.01402600
2019-10-30 07:59:59.999000,9279.24000000,9331.72000000,9151.00000000,9161.30000000,8808.12880800
2019-10-30 11:59:59.999000,9164.71000000,9248.79000000,9018.00000000,9097.69000000,13936.19627300
2019-10-30 15:59:59.999000,9096.23000000,9172.41000000,9001.01000000,9093.72000000,10861.51407700
2019-10-30 19:59:59.999000,9093.72000000,9204.65000000,9012.07000000,9202.09000000,7333.33695700
2019-10-30 23:59:59.999000,9201.17000000,9225.00000000,9128.07000000,9154.72000000,5597.59629300
2019-10-31 03:59:59.999000,9154.02000000,9204.97000000,9051.01000000,9100.02000000,5855.24340400
2019-10-31 07:59:59.999000,9100.01000000,9209.00000000,9074.74000000,9098.32000000,6412.34535200
2019-10-31 11:59:59.999000,9096.02000000,9149.42000000,8913.00000000,9109.53000000,11939.18147100
2019-10-31 15:59:59.999000,9109.53000000,9405.00000000,9108.42000000,9213.98000000,15490.33876500
2019-10-31 19:59:59.999000,9213.98000000,9264.04000000,9193.10000000,9211.04000000,5668.60992200
2019-10-31 23:59:59.999000,9211.02000000,9243.47000000,9013.00000000,9140.85000000,9010.30598800
2019-11-01 03:59:59.999000,9140.86000000,9144.70000000,9043.85000000,9063.13000000,5243.84148500
2019-11-01 07:59:59.999000,9064.12000000,9137.00000000,9030.00000000,9099.00000000,4264.64833100
2019-11-01 11:59:59.999000,9099.43000000,9279.00000000,9088.88000000,9163.16000000,10698.35077000
2019-11-01 15:59:59.999000,9164.56000000,9248.51000000,9061.65000000,9082.43000000,10852.35612900
2019-11-01 19:59:59.999000,9082.43000000,9213.57000000,9060.00000000,9170.49000000,6294.92524100
